"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"Xxylt1","1","1","20","6","0.35112631733554"
"Dpyd","1","1","20","0","1.6812661421393"
"Trip4","1","0.611111111111111","20","18","0.809757703981862"
"Uhrf1","1","0.611111111111111","24","12","0.567494532595934"
"Plgrkt","1","0.611111111111111","20","8","0.853678529990562"
"Gsta1","0.839847417840376","0.183333333333333","20","6","2.3556897247307"
"Taok1","1","1","20","18","1.22426371192151"
"Cers6","1","1","20","18","0.148669892462298"
"Atxn2","1","0.611111111111111","20","18","0.251670810238308"
"Pbx3","1","1","20","0","1.22162887942161"
"Rpsa","0.839847417840376","0.183333333333333","20","0","1.02155078870082"
"Ccdc174","1","1","20","2","1.12897132243047"
"Atrnl1","1","1","20","6","0.248764805979691"
"Zbtb7b","1","1","24","6","0.102629886419624"
"Ndufc2","1","1","20","8","0.318719852575507"
"Bri3bp","1","0.611111111111111","20","14","0.078445541668828"
"Calcrl","1","1","24","10","0.160623905836186"
"Hgsnat","1","0.611111111111111","20","14","0.0982821545362619"
"Enpp3","0.839847417840376","0.183333333333333","20","4","0.56546292789184"
"Tspan31","1","1","20","8","1.24694245797797"
"Marchf7","1","1","20","16","1.14055375928047"
"Rab22a","0.839847417840376","0.183333333333333","24","22","0.470167896677279"
"Scarb1","1","1","20","6","0.223913216515441"
"Gpatch11","0.839847417840376","0.183333333333333","20","0","1.58792866831132"
"Tor3a","1","1","20","10","0.274709965649354"
"Rngtt","1","0.611111111111111","20","16","3.57599675302091"
"Pccb","1","1","20","12","0.567318520727039"
"Lsm6","1","1","20","16","0.137460479832829"
"Rpa1","1","1","20","0","2.79893893598521"
"Lamp1","1","0.611111111111111","20","6","0.658220560100516"
"Itih2","0.839847417840376","0.183333333333333","20","8","1.13938502586583"
"Slc38a4","0.839847417840376","0.183333333333333","20","8","0.404145553292725"
"Pdcd4","1","0.611111111111111","20","14","2.8839991050131"
"Tssc4","1","1","24","18","0.505621090259701"
"Ammecr1l","0.839847417840376","0.183333333333333","20","16","1.75053566579849"
"Kifc3","1","1","20","18","1.85764557366206"
"Shoc2","1","1","20","18","1.02032559745314"
"Sigmar1","1","1","20","10","0.35033642870828"
"Yif1a","1","0.611111111111111","20","18","0.302023756361868"
"Rer1","1","1","24","6","0.109539239546058"
"Cdc14b","1","1","24","10","0.266593587553155"
"Nudt7","1","0.611111111111111","20","18","0.569065524305893"
"Agk","1","1","20","6","0.373540805178012"
"Mcu","1","1","20","6","0.643521516492857"
"Atf1","1","1","20","0","0.603252218773263"
"Ndufb3","1","1","20","6","0.394233829500461"
"Tnnc2","1","0.611111111111111","20","18","1.95860079738787"
"Cd300lg","1","1","20","4","0.326171746079123"
"Gosr2","0.839847417840376","0.183333333333333","20","16","0.494252209794279"
"Ido2","0.839847417840376","0.183333333333333","20","18","3.23903645625367"
"Slc35a3","0.839847417840376","0.183333333333333","20","2","0.23539236308105"
"Hsd17b10","1","0.611111111111111","20","4","0.0967367092476255"
"Eif3l","0.839847417840376","0.183333333333333","20","18","2.5771243982566"
"Septin8","1","1","20","0","0.85618688054106"
"Gosr1","1","0.611111111111111","24","8","0.56866187565218"
"Pbld1","0.606912637828668","0.0305555555555556","24","8","1.34409515881894"
"Morc2a","1","1","20","14","0.874955732308731"
"Sap30l","1","1","20","6","0.294954280054609"
"Itprip","1","1","24","12","0.405953024965794"
"Rpl38","1","1","24","6","0.21451852095392"
"Pex16","0.606912637828668","0.0305555555555556","20","6","0.319284670279125"
"Dag1","0.839847417840376","0.183333333333333","24","2","0.538367209648735"
"Ldb1","1","1","20","0","1.48626554768839"
"Ndufs7","0.606912637828668","0.0305555555555556","20","4","0.395899110251343"
"Insc","1","1","20","18","1.93594829428409"
"Mrps5","1","1","24","12","0.893393436590484"
"Lrrc41","0.839847417840376","0.183333333333333","20","16","1.45301661849482"
"Ube2j2","1","1","20","4","0.511650105059024"
"Fbxw7","0.606912637828668","0.0305555555555556","20","18","1.66540950832531"
"Amdhd1","1","0.611111111111111","20","4","0.294425666780483"
"St3gal5","1","1","20","10","0.787367865647935"
"Cracr2b","0.839847417840376","0.183333333333333","24","18","0.890229185081757"
"Rilp","1","0.611111111111111","24","22","2.64387236343321"
"Cdadc1","1","0.611111111111111","20","16","0.759919979146684"
"Gpt","1","1","20","18","0.656927439942204"
"Elac2","0.839847417840376","0.183333333333333","20","0","2.7724590257337"
"Tusc3","1","1","20","6","0.107963579777813"
"Dusp11","0.839847417840376","0.183333333333333","24","18","0.423502394885371"
"Zfp37","1","0.611111111111111","20","0","0.924113440748265"
"Rere","0.839847417840376","0.183333333333333","20","18","2.84864662765095"
"Rtp4","1","0.611111111111111","24","12","0.57617849945833"
"Pfn1","1","1","24","10","0.375891047161383"
"Asgr2","1","1","20","6","0.397314570155261"
"Fam222b","0.606912637828668","0.0305555555555556","20","18","3.91786204334864"
"Tmem68","1","0.611111111111111","20","6","0.875639682687001"
"Sfxn3","1","1","20","6","0.191694200895059"
"Cand1","1","1","20","10","0.80147894211883"
"Rpl32","1","0.611111111111111","24","18","0.501545010565785"
"Rpp40","1","1","24","22","0.11386052235895"
"Rap2a","1","0.611111111111111","20","0","0.517517595626337"
"Dpf3","1","1","20","16","0.512924305463216"
"Sh3bgrl","1","1","20","10","0.831056972720282"
"Me1","1","1","24","10","0.823902866840332"
"Tmem11","1","1","20","6","0.801492754762231"
"Arl6ip1","1","1","20","10","0.188523822483582"
"Hagh","1","1","24","6","0.504645006980388"
"Rpl35a","0.839847417840376","0.183333333333333","24","18","0.283189758290801"
"Alox5ap","1","1","24","12","0.322989606599936"
"Palld","1","1","20","18","1.94766536075584"
"Idh3g","1","1","20","4","0.217219345594379"
"Abca9","1","0.611111111111111","20","8","0.76046437912913"
"Txn","1","1","20","8","0.116634750758285"
"Ccdc71","1","0.611111111111111","20","6","0.415706121831585"
"Pde4dip","1","0.611111111111111","20","18","1.47044191266164"
"Gjb1","1","0.611111111111111","20","10","0.515470091588241"
"Slc30a1","1","0.611111111111111","20","8","0.356970811995831"
"Pak4","0.839847417840376","0.183333333333333","24","22","1.53713880021391"
"Nmt2","0.839847417840376","0.183333333333333","20","0","1.20256071929828"
"Cars1","1","0.611111111111111","20","4","0.0497145054023543"
"Sf3b5","1","0.611111111111111","20","16","0.1671221399708"
"Pklr","1","1","20","18","0.712514629762562"
"Bmp2k","0.839847417840376","0.183333333333333","24","20","1.68672718688326"
"Gigyf2","1","1","20","18","0.774071833288287"
"Elovl2","1","0.611111111111111","24","6","0.538146989882749"
"Pdha1","1","1","20","0","0.485944263817516"
"Zbtb4","1","1","20","0","0.990739012231464"
"Lama4","1","1","24","6","1.12010728287829"
"Ikbip","1","1","20","18","1.2197023624634"
"Tor1a","1","1","20","0","0.878279933054127"
"Pop7","1","0.611111111111111","20","6","1.6350695209957"
"Camlg","1","1","20","16","0.249171865866773"
"Pprc1","0.839847417840376","0.183333333333333","20","18","1.17621754598041"
"Iars1","1","1","20","10","0.826155257432834"
"Tbpl2","1","1","20","16","0.138607721173704"
"Shroom2","1","1","24","22","0.192370326627725"
"Mtf2","1","1","20","16","0.322509947647244"
"Selenot","1","1","20","4","0.186775124299986"
"Ecpas","0.839847417840376","0.183333333333333","24","6","0.713270623599389"
"Mpg","1","1","20","0","0.808434861992603"
"Qpctl","0.606912637828668","0.0305555555555556","24","4","0.572236573133058"
"Msh3","1","0.611111111111111","24","0","0.5461660920484"
"Lsm11","1","0.611111111111111","24","22","0.664205051090055"
"Ociad1","0.839847417840376","0.183333333333333","20","8","1.00981682754705"
"Samhd1","1","1","24","6","0.459215210921071"
"Alg12","1","1","20","16","0.166251968082172"
"Ufd1","1","1","20","0","2.19583250160872"
"Retreg2","0.839847417840376","0.183333333333333","20","2","0.294724599647447"
"Cd3g","1","0.611111111111111","20","10","1.12913484710631"
"Kat2a","1","1","20","10","0.723091061427226"
"Mcm7","1","1","20","18","3.19348445464927"
"Eif3a","1","1","24","0","0.873297086114047"
"Exph5","1","1","24","18","0.349296964497085"
"Arl6ip4","0.839847417840376","0.183333333333333","24","0","0.286439693414808"
"Septin6","1","1","20","16","1.00715416670044"
"Psmb5","1","1","24","22","0.739629392330589"
"Naa30","0.839847417840376","0.183333333333333","24","0","0.281677427911894"
"Rp2","1","1","20","6","0.960451070964041"
"Icam2","1","1","20","18","0.20431700326251"
"Nedd4","0.839847417840376","0.183333333333333","24","6","0.946439116412072"
"Itgam","1","1","20","10","1.50461459722969"
"Eif4g3","1","1","24","10","0.379998429553898"
"Polr2m","1","1","20","18","1.29435667239835"
"Rps27","0.606912637828668","0.0305555555555556","24","20","0.576182839175426"
"Senp6","1","1","20","18","1.57713304110085"
"Copg2","1","0.611111111111111","20","16","0.775258948022961"
"Mitf","1","1","20","10","0.191960256499816"
"Lrrc8d","1","1","20","14","0.828089813882165"
"Cep350","1","1","24","0","0.861583407992765"
"Lpcat1","1","1","24","10","0.781334021964365"
"Agps","1","1","20","6","0.52307124066837"
"Stip1","1","1","20","2","1.35404688870971"
"Cycs","1","1","20","4","1.13370832961834"
"Mettl16","0.839847417840376","0.183333333333333","20","18","1.65249795220192"
"Hes6","0.606912637828668","0.0305555555555556","20","18","3.71496069787489"
"Dennd2d","1","1","24","6","0.323925359917956"
"Klhl22","1","0.611111111111111","20","16","2.29391628856849"
"Atp6v1f","1","1","24","22","0.18878690971005"
"Alg3","1","0.611111111111111","24","18","0.407453164101845"
"Atad5","1","0.611111111111111","20","18","1.20472158212665"
"Timm50","0.839847417840376","0.183333333333333","24","6","0.311806874075661"
"Dstn","0.839847417840376","0.183333333333333","24","4","0.175261616175783"
"Sdr42e1","1","1","20","10","0.509610116269072"
"Gprin3","1","1","20","8","0.372665076330643"
"Sbno1","1","1","20","16","0.820684180270128"
"Reep5","1","1","24","6","0.25036368072198"
"Uri1","1","1","20","2","1.03678292918712"
"Cep57","0.839847417840376","0.183333333333333","24","10","3.03099832728809"
"Rida","1","1","20","14","0.29565604163408"
"Gramd2b","1","1","24","0","0.71912007622394"
"Camsap3","1","0.611111111111111","24","10","0.482416529485115"
"Tomm40","1","0.611111111111111","20","8","0.413278759295615"
"Ccdc59","1","1","20","18","0.0832703828032178"
"Prkar2a","1","1","20","4","0.77697274483619"
"G3bp2","1","1","24","6","0.464053522931393"
"Fundc2","1","1","24","0","0.883876701799086"
"Set","1","1","20","6","0.485716119816727"
"Snrpe","1","1","20","6","1.75998922681031"
"Lin7c","0.839847417840376","0.183333333333333","24","10","1.41427031818565"
"Cdh5","1","1","20","10","0.876755560851763"
"Ext2","1","1","20","8","1.06887726620737"
"Lamtor1","1","1","20","4","0.578982204647175"
"Tmem220","1","1","24","12","0.207497058564693"
"Mcts1","1","0.611111111111111","24","2","0.898149223865494"
"Ngef","1","1","24","10","0.974922290533062"
"Nemf","1","1","24","10","1.7139695279088"
"Hoga1","1","1","20","6","0.464053851937274"
"Znf551","1","1","20","6","1.20223324426456"
"Parva","0.839847417840376","0.183333333333333","24","4","0.939206514944846"
"Btbd9","1","1","20","18","0.491272122956207"
"Twf1","1","0.611111111111111","24","0","0.998583091388593"
"Pcbd1","0.839847417840376","0.183333333333333","20","18","1.91382424527466"
"Pigu","1","0.611111111111111","24","20","0.257769771232413"
"Nsmce2","0.839847417840376","0.183333333333333","20","12","0.236005513806337"
"Endod1","0.839847417840376","0.183333333333333","20","10","0.84810846166967"
"Tmem30a","0.839847417840376","0.183333333333333","20","6","0.427151873650627"
"Mapre1","1","1","20","2","1.03320307240341"
"Ubqln2","1","1","24","12","1.67831685784929"
"Dapk1","0.839847417840376","0.183333333333333","24","10","1.73308288850851"
"Otulinl","1","0.611111111111111","24","16","0.125429094245778"
"Cyb5d2","1","1","24","6","0.106066081652915"
"Psmd14","1","0.611111111111111","24","10","0.360128048527156"
"Pbxip1","1","0.611111111111111","24","6","0.684599326750679"
"G6pc3","1","0.611111111111111","20","10","1.02139371680432"
"Vma12","1","1","20","12","0.221322988096247"
"Msra","1","0.611111111111111","20","14","1.00338672006678"
"Ing2","1","1","20","2","0.361711623635736"
"Cnbp","1","1","20","0","1.17676006705356"
"B3gat3","1","1","20","4","0.851371101912278"
"Dpp3","1","1","20","18","1.62596731703643"
"F7","1","1","20","8","2.4764997484814"
"Man2b1","1","1","20","4","1.11319079648126"
"Jagn1","1","1","20","18","0.234102875508681"
"Ifi35","1","1","20","18","0.333671623512235"
"Exosc3","1","1","20","10","0.198086775684439"
"H2-D1_1","1","1","20","10","1.07667991220215"
"Pkn2","1","0.611111111111111","20","18","0.904108920466498"
"Zfp1","1","1","24","12","0.22140232799856"
"Ing1","0.839847417840376","0.183333333333333","24","20","0.368301759431169"
"Rap2b","1","1","20","10","1.73401481734396"
"Csad","1","1","20","0","0.362053576167646"
"Emc6","1","1","24","6","0.344586054730093"
"Pex13","1","0.611111111111111","24","4","0.453169570206685"
"Fam133b","1","1","20","4","0.527503324141846"
"Unknown_16","1","1","20","14","0.803169293364768"
"Mfsd10","1","1","24","12","0.120756411260166"
"Elane","1","1","20","14","0.871922475338283"
"Aldh7a1","1","1","20","0","0.758017221322855"
"Rpl37a","1","1","20","16","0.300005143528591"
"Gcc2","1","1","20","4","0.736941562517013"
"Mospd3","1","1","20","6","1.19472087182089"
"Psmb6","0.839847417840376","0.183333333333333","20","0","0.186814862886582"
"Phc1","1","0.611111111111111","20","0","2.04726591144584"
"Ube4a","1","1","20","6","0.39012735487112"
"Cd44","1","1","20","6","0.175968999701749"
"Tfpt","1","0.611111111111111","24","18","0.523734862891169"
"Urah","0.839847417840376","0.183333333333333","24","0","0.246096656151134"
"Ecscr","1","1","20","12","0.583262308202662"
"Cdc26","0.606912637828668","0.0305555555555556","20","18","0.989234879046636"
"Acd","1","1","20","6","0.171552243107774"
"Cox7a2","0.606912637828668","0.0305555555555556","20","6","0.393930957688557"
"Mdm1","1","1","20","4","0.911562477928804"
"Fis1","1","1","20","18","0.23879989639774"
"Snx5","1","0.611111111111111","20","18","0.568532206363563"
"Entpd5","1","1","20","0","1.2172431677812"
"Itsn2","1","1","24","18","1.10664972553515"
"Pip5k1a","1","1","24","6","0.207150738322551"
"Slc40a1","1","1","24","0","0.74144770730976"
"Bag6","0.839847417840376","0.183333333333333","24","20","2.23797908017093"
"Slc35b2","1","1","20","8","0.502453672679795"
"Atp6v1h","1","1","20","2","1.65033363277708"
"Bod1","1","1","20","16","0.831742254949377"
"Pja2","1","0.611111111111111","20","0","1.16127623180954"
"Anxa3","1","1","20","12","0.842949136231773"
"Yipf5","1","1","24","6","0.0985703343523897"
"Atp5mj","0.839847417840376","0.183333333333333","24","4","0.439387527249082"
"Arpc3","1","1","24","18","0.34203924538882"
"Vps45","1","1","20","6","1.02926426191176"
"Hpx","0.839847417840376","0.183333333333333","24","18","0.711917175020153"
"Prdx2","0.839847417840376","0.183333333333333","24","6","1.04027562272728"
"Drap1","1","1","20","18","0.138257756656671"
"Foxo1","0.839847417840376","0.183333333333333","20","18","2.16600909670159"
"Nostrin","0.839847417840376","0.183333333333333","24","4","2.80245567412076"
"Bhmt2","0.606912637828668","0.0305555555555556","20","18","2.08664542741822"
"Foxk2","0.839847417840376","0.183333333333333","24","18","1.52508401280921"
"Tjp2","1","0.611111111111111","24","4","0.188299027429675"
"Pigh","0.839847417840376","0.183333333333333","24","16","1.26470435588646"
"Hnf1b","1","1","20","0","1.84724835560586"
"Smad5","1","1","24","12","0.483132040769764"
"Ide","1","1","20","12","1.74053373595734"
"Ppp1r21","1","1","20","6","0.620349305113594"
"Isg15","1","0.611111111111111","20","18","0.206851935665982"
"Rc3h1","0.839847417840376","0.183333333333333","24","22","0.279505625049307"
"Rpp30","1","1","20","16","0.181136526454849"
"Ptgfrn","1","1","20","12","0.421078617631866"
"S100pbp","1","1","20","16","0.257959759285102"
"Ppp6c","0.839847417840376","0.183333333333333","20","18","0.967635200832857"
"Polr3f","0.839847417840376","0.183333333333333","20","0","1.55213396913184"
"Itga8","1","1","24","6","0.90785990928914"
"Mavs","1","1","20","4","0.780614022461946"
"Psmb8","1","1","24","12","0.319881145475908"
"Slc30a5","0.839847417840376","0.183333333333333","24","14","1.52072986762494"
"Fh","1","0.611111111111111","24","0","0.382985141873208"
"Uqcr10","1","0.611111111111111","20","6","0.419313877081899"
"Pomt2","1","0.611111111111111","24","20","0.144976767907194"
"Nploc4","1","0.611111111111111","24","2","0.596090183741932"
"Herc4","0.606912637828668","0.0305555555555556","20","18","2.27777528763458"
"Clybl","1","1","20","0","1.14200324061868"
"Gpam","0.839847417840376","0.183333333333333","20","8","1.14335942211007"
"Aspdh","1","1","24","12","0.721680368743101"
"Anapc16","1","1","20","0","1.99441240221401"
"Slc16a2","1","1","20","2","1.46259187642224"
"Dazap1","1","0.611111111111111","24","4","1.9018966187087"
"Nfya","1","0.611111111111111","20","0","2.03895666910549"
"Fam20b","1","1","20","0","0.761736826831087"
"Xrcc4","1","1","20","18","0.784865048764502"
"Rab30","1","1","24","14","0.586360610612205"
"Eapp","1","1","20","18","1.43772889355283"
"Rcn1","1","0.611111111111111","20","0","0.795380199240826"
