"CycID","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","meta2d_Base","meta2d_AMP","meta2d_rAMP"
"Mark3","1","1","20","10","0.553092268994811","-2.50811040755703","0.301138331956298","0.120065819689977"
"Prkd3","1","1","20","16","1.31554244674541","-3.8068036798284","0.981340808290423","0.257786030178121"
"Tut7","0.611111111111111","1","20","18","1.47670647599524","-6.16597395355186","1.07294770458221","0.174011066648141"
"Gpank1","0.183333333333333","0.839847417840376","20","16","0.830105885151377","-2.31498275009251","1.0422774595945","0.450231199153797"
"Zmiz1","0.183333333333333","0.839847417840376","20","18","0.852553914602761","-1.46238829327363","0.708991880338443","0.48481780358849"
"Agxt2","1","1","24","18","0.718714329591234","-2.43667427461186","0.0322483022627781","0.013234556049932"
"Znf668","0.183333333333333","0.839847417840376","24","18","0.298373113497697","-1.93456276901242","0.571061843236831","0.29518910028872"
"Slc35d1","1","1","20","16","0.257905556175468","-0.11167976972175","0.360497351440414","0.360497351440414"
"Patz1","1","1","20","16","0.547743529541488","-2.64027406900088","0.726053468806394","0.274991705342598"
"Sccpdh","1","1","20","6","0.220324885293671","-0.490087715073156","0.1157392027911","0.1157392027911"
"Nhsl3","1","1","20","16","0.172345292635943","-1.71368972078414","0.131411024346907","0.0766830907328878"
"Dgcr6","1","1","24","10","0.102149856717805","-0.179968247468029","0.0511408517455495","0.0511408517455495"
"Pigo","0.611111111111111","1","24","18","0.495523501182888","-1.96450815202184","0.458278730364757","0.233279118690907"
"Rpl28","0.611111111111111","1","24","20","0.247307391256357","3.69932519516671","0.196038096030509","0.0529929340320335"
"Coro2b","1","1","20","6","0.747142947107895","-5.00101499529994","1.13397563560851","0.226749097268104"
"Pemt","1","1","20","4","0.620745220533176","0.413169491694979","0.387166964942072","0.387166964942072"
"Acnat1","1","1","24","22","1.41026804492295","-5.38824964784492","0.779314491736729","0.144632216892256"
"RTRAF","0.611111111111111","1","20","14","0.282728409721343","0.457756645464128","0.403401517714583","0.403401517714583"
"Morf4l2","1","1","24","22","0.135650703749868","0.0961643764007336","0.163835487754323","0.163835487754323"
"Rars2","1","1","20","0","1.27110476652699","-3.96126895721205","0.777398367317911","0.196249831989455"
"Lrpap1","1","1","24","0","0.965272160692461","-4.33552921686011","0.831061028283413","0.191686178714138"
"Taok2","1","1","20","16","0.33906340741474","-3.16424929545181","0.110247366069021","0.0348415550656793"
"Gstm4","0.183333333333333","0.839847417840376","20","6","1.28715513883554","-2.30413902261575","1.49525774166661","0.648944237734895"
"Pam","1","1","20","0","1.27139238742966","-6.10911978632665","1.02810609682623","0.168290381067224"
"Alg11","1","1","20","6","0.27310158888861","0.249683503799853","0.24356942391326","0.24356942391326"
"Ces1c","1","1","24","6","0.537560843500056","-3.59254954123899","0.137549325748236","0.0382873845354958"
"Per2","0.611111111111111","1","20","18","4.09670178576739","-5.74876932934061","3.85982207875468","0.671417108189555"
"Ercc6","1","1","20","0","1.11399817849266","-5.0687754596277","0.488321402928234","0.0963391270372235"
"Dgke","0.611111111111111","1","20","6","0.663665999302423","-3.73687544319418","0.957956266201866","0.256352206747097"
"Hipk2","1","1","20","18","1.33295643759476","-7.03508207290851","1.05925188026865","0.150567096345292"
"Ppp2r5c","1","1","20","2","0.657301488282214","-0.921193783258423","0.321147367078043","0.321147367078043"
"Irag1","1","1","24","22","0.159739791784527","0.697879629430386","0.114588704115241","0.114588704115241"
"Fxr2","0.611111111111111","1","20","18","0.689852411866199","-5.95606684176347","0.814170348982514","0.136695972461829"
"Znf593","0.611111111111111","1","24","10","1.08932330701998","-0.498354231660419","0.90169072060758","0.90169072060758"
"Xxylt1","1","1","20","6","0.35112631733554","-1.46721531412884","0.21906840088303","0.149308965612251"
"Dpyd","1","1","20","0","1.6812661421393","-4.7820785999629","1.40647017856063","0.294112727166705"
"Trip4","0.611111111111111","1","20","18","0.809757703981862","-2.40794126276369","1.59752812611721","0.663441484566638"
"Uhrf1","0.611111111111111","1","24","12","0.567494532595934","-5.57458002779492","0.616890754955446","0.110661386486448"
"Plgrkt","0.611111111111111","1","20","8","0.853678529990562","-1.86613864730087","0.618398974106704","0.331378901027069"
"Gsta1","0.183333333333333","0.839847417840376","20","6","2.3556897247307","-4.05950280043075","1.54711054772635","0.381108382918761"
"Taok1","1","1","20","18","1.22426371192151","-5.90054421529299","0.448736177932685","0.0760499644710149"
"Cers6","1","1","20","18","0.148669892462298","-0.160563157966969","0.0888027391387844","0.0888027391387844"
"Atxn2","0.611111111111111","1","20","18","0.251670810238308","-2.08665559689953","0.195402386960309","0.093643813215103"
"Pbx3","1","1","20","0","1.22162887942161","-4.19614789396712","0.630095509806931","0.150160462817059"
"Rpsa","0.183333333333333","0.839847417840376","20","0","1.02155078870082","0.188396844922409","0.89579617119653","0.89579617119653"
"Ccdc174","1","1","20","2","1.12897132243047","-2.70479863682383","0.574281218054924","0.212319397916174"
"Atrnl1","1","1","20","6","0.248764805979691","-1.30439216072441","0.257183795945417","0.197167541855346"
"Zbtb7b","1","1","24","6","0.102629886419624","0.675759684623481","0.161987972622793","0.161987972622793"
"Ndufc2","1","1","20","8","0.318719852575507","0.619865900105866","0.261233861851209","0.261233861851209"
"Bri3bp","0.611111111111111","1","20","14","0.078445541668828","2.20944821305185","0.179416942713088","0.0812044118767846"
"Calcrl","1","1","24","10","0.160623905836186","-0.0999549370712864","0.0655744349652516","0.0655744349652516"
"Hgsnat","0.611111111111111","1","20","14","0.0982821545362619","0.970342974214238","0.221345311310576","0.221345311310576"
"Enpp3","0.183333333333333","0.839847417840376","20","4","0.56546292789184","-2.79443146709122","1.27892729474408","0.457669944604274"
"Tspan31","1","1","20","8","1.24694245797797","-3.91480715578856","0.749089089320798","0.191347634637167"
"Marchf7","1","1","20","16","1.14055375928047","-4.58910489864861","1.27739527538019","0.278353906391714"
"Rab22a","0.183333333333333","0.839847417840376","24","22","0.470167896677279","-3.72396358880937","0.390142581296538","0.104765412440908"
"Scarb1","1","1","20","6","0.223913216515441","1.31767575173585","0.387835373583887","0.294332936667438"
"Gpatch11","0.183333333333333","0.839847417840376","20","0","1.58792866831132","-2.6658490147312","2.55201270767893","0.957298291679977"
"Tor3a","1","1","20","10","0.274709965649354","-0.722244184239256","0.209526010978152","0.209526010978152"
"Rngtt","0.611111111111111","1","20","16","3.57599675302091","-5.36341658957178","4.50245719796272","0.839475569866595"
"Pccb","1","1","20","12","0.567318520727039","-4.14764259284302","0.174196437196997","0.0419989025808497"
"Lsm6","1","1","20","16","0.137460479832829","3.52485051651611","0.176315797570249","0.050020787191996"
"Rpa1","1","1","20","0","2.79893893598521","-4.15088072301176","2.31012293750364","0.55653801967778"
"Lamp1","0.611111111111111","1","20","6","0.658220560100516","-1.00985796207107","0.768376317649961","0.760875634504219"
"Itih2","0.183333333333333","0.839847417840376","20","8","1.13938502586583","-4.30980551079091","0.895446955972077","0.207769690240094"
"Slc38a4","0.183333333333333","0.839847417840376","20","8","0.404145553292725","1.02534373747061","0.452324126732551","0.441143891753196"
"Pdcd4","0.611111111111111","1","20","14","2.8839991050131","-3.58772741027989","4.68350748243415","1.30542456180325"
"Tssc4","1","1","24","18","0.505621090259701","-3.23508539237706","0.261789652502807","0.0809220223737124"
"Ammecr1l","0.183333333333333","0.839847417840376","20","16","1.75053566579849","-2.72085472847001","2.20469671888678","0.810295638285151"
"Kifc3","1","1","20","18","1.85764557366206","-6.22257918142034","1.58589409681647","0.254861215997332"
"Shoc2","1","1","20","18","1.02032559745314","-2.66962039561315","0.909524766993952","0.340694418011088"
"Sigmar1","1","1","20","10","0.35033642870828","0.779810821663496","0.250844909805713","0.250844909805713"
"Yif1a","0.611111111111111","1","20","18","0.302023756361868","-0.209093717193081","0.269551857628541","0.269551857628541"
"Rer1","1","1","24","6","0.109539239546058","1.11483357698283","0.0725210083861683","0.0650509725249198"
"Cdc14b","1","1","24","10","0.266593587553155","0.577288771346329","0.151823673677471","0.151823673677471"
"Nudt7","0.611111111111111","1","20","18","0.569065524305893","-2.26670316625667","0.587856447897433","0.259344256737526"
"Agk","1","1","20","6","0.373540805178012","-3.92270664336001","0.628537970727014","0.160230684543017"
"Mcu","1","1","20","6","0.643521516492857","-2.15555965581482","0.642401207909491","0.2980206120376"
"Atf1","1","1","20","0","0.603252218773263","-0.905764452611749","0.285013359221835","0.285013359221835"
"Ndufb3","1","1","20","6","0.394233829500461","-0.0181354112347802","0.383983651475599","0.383983651475599"
"Tnnc2","0.611111111111111","1","20","18","1.95860079738787","-5.95453681929337","2.21803281992199","0.372494601550756"
"Cd300lg","1","1","20","4","0.326171746079123","-2.88545187343813","0.583823903267817","0.202333613200129"
"Gosr2","0.183333333333333","0.839847417840376","20","16","0.494252209794279","-0.618874630209683","0.950281022518351","0.950281022518351"
"Ido2","0.183333333333333","0.839847417840376","20","18","3.23903645625367","-2.7996555512348","2.50225858432243","0.893773729850013"
"Slc35a3","0.183333333333333","0.839847417840376","20","2","0.23539236308105","-0.426152231420796","1.00956441212612","1.00956441212612"
"Hsd17b10","0.611111111111111","1","20","4","0.0967367092476255","0.149588519167097","0.323632012408939","0.323632012408939"
"Eif3l","0.183333333333333","0.839847417840376","20","18","2.5771243982566","-3.87071539428191","3.36243507438057","0.86868569033719"
"Septin8","1","1","20","0","0.85618688054106","-6.58142983262315","0.699459227999319","0.106277700406712"
"Gosr1","0.611111111111111","1","24","8","0.56866187565218","-1.24383645115566","0.656469808869979","0.527778236648433"
"Pbld1","0.0305555555555556","0.606912637828668","24","8","1.34409515881894","-4.72126855007446","1.93954580022218","0.410810310756755"
"Morc2a","1","1","20","14","0.874955732308731","-3.23221447331448","0.858659190908391","0.265656625820339"
"Sap30l","1","1","20","6","0.294954280054609","1.54637503865586","0.259791743850709","0.168000476829039"
"Itprip","1","1","24","12","0.405953024965794","-1.82938072025539","0.381930356358751","0.208775763366213"
"Rpl38","1","1","24","6","0.21451852095392","5.74921985280884","0.0395338616388753","0.00687638717095862"
"Pex16","0.0305555555555556","0.606912637828668","20","6","0.319284670279125","-3.6662819709339","0.386990239525842","0.105553866994924"
"Dag1","0.183333333333333","0.839847417840376","24","2","0.538367209648735","-1.93544391754164","0.685217138786818","0.354036163267995"
"Ldb1","1","1","20","0","1.48626554768839","-3.77994480307069","1.0012287452761","0.264879197300113"
"Ndufs7","0.0305555555555556","0.606912637828668","20","4","0.395899110251343","-0.212727612592561","0.499079176327843","0.499079176327843"
"Insc","1","1","20","18","1.93594829428409","-5.7409288909946","0.93207406298537","0.162355967245553"
"Mrps5","1","1","24","12","0.893393436590484","-3.4638443939611","1.05251271121933","0.303856810962494"
"Lrrc41","0.183333333333333","0.839847417840376","20","16","1.45301661849482","-2.09499225004903","1.55334538579778","0.741456387612615"
"Ube2j2","1","1","20","4","0.511650105059024","-1.72979622220984","0.368919794213033","0.213273557588033"
"Fbxw7","0.0305555555555556","0.606912637828668","20","18","1.66540950832531","-3.96514080694944","1.71121593248772","0.431564984902577"
"Amdhd1","0.611111111111111","1","20","4","0.294425666780483","-3.32977932939763","0.673648490720069","0.202310250644128"
"St3gal5","1","1","20","10","0.787367865647935","-1.18686998825148","0.508296338762076","0.428266232859177"
"Cracr2b","0.183333333333333","0.839847417840376","24","18","0.890229185081757","-0.478531229757697","0.676923066884276","0.676923066884276"
"Rilp","0.611111111111111","1","24","22","2.64387236343321","-4.97372797438737","2.19614354348346","0.441548784893883"
"Cdadc1","0.611111111111111","1","20","16","0.759919979146684","-1.77176332742186","0.525057990627645","0.296347702032907"
"Gpt","1","1","20","18","0.656927439942204","-1.23079572860905","0.55930485041202","0.454425407410296"
"Elac2","0.183333333333333","0.839847417840376","20","0","2.7724590257337","-5.49349952245809","1.43286789990632","0.260829712289694"
"Tusc3","1","1","20","6","0.107963579777813","-0.077005698612728","0.136382331166307","0.136382331166307"
"Dusp11","0.183333333333333","0.839847417840376","24","18","0.423502394885371","-0.649862083252999","0.685281546028356","0.685281546028356"
"Zfp37","0.611111111111111","1","20","0","0.924113440748265","-5.64614084891629","0.714391662270668","0.126527424906126"
"Rere","0.183333333333333","0.839847417840376","20","18","2.84864662765095","-3.90705198763286","2.22476357179838","0.569422566897115"
"Rtp4","0.611111111111111","1","24","12","0.57617849945833","-1.02623212440507","0.587750661197694","0.572726820005198"
"Pfn1","1","1","24","10","0.375891047161383","-1.08434799234114","0.272362768135257","0.251176531942681"
"Asgr2","1","1","20","6","0.397314570155261","0.520341603069051","0.439648974601012","0.439648974601012"
"Fam222b","0.0305555555555556","0.606912637828668","20","18","3.91786204334864","-3.20147373732549","2.9049107255334","0.907366720415503"
"Tmem68","0.611111111111111","1","20","6","0.875639682687001","-1.45695035522121","0.953785553576059","0.654645197866911"
"Sfxn3","1","1","20","6","0.191694200895059","-0.993331724644764","0.238703625026598","0.238703625026598"
"Cand1","1","1","20","10","0.80147894211883","-3.11095626458343","0.103392262476356","0.033234881394323"
"Rpl32","0.611111111111111","1","24","18","0.501545010565785","3.067941076567","0.234215336894795","0.0763428407030816"
"Rpp40","1","1","24","22","0.11386052235895","0.449278138395597","0.0470538062408768","0.0470538062408768"
"Rap2a","0.611111111111111","1","20","0","0.517517595626337","-5.33067989047517","0.583957777853434","0.109546585023206"
"Dpf3","1","1","20","16","0.512924305463216","-2.99223573539233","0.754358431799122","0.252105281304052"
"Sh3bgrl","1","1","20","10","0.831056972720282","-3.15475603053937","0.529819006074626","0.167942941053367"
"Me1","1","1","24","10","0.823902866840332","-1.26538234610029","0.566958638345835","0.448053222880113"
"Tmem11","1","1","20","6","0.801492754762231","-1.68132040043965","1.03425342428437","0.615143564554335"
