"CT0_1"	"CT0_3"	"CT0_4"	"CT4_1"	"CT4_3"	"CT4_4"	"CT8_1"	"CT8_2"	"CT8_3"	"CT12_1"	"CT12_2"	"CT12_4"	"CT16_1"	"CT16_2"	"CT16_4"	"Perko_1"	"Perko_2"	"Perko_3"
"Col5a1"	-2.82376468256259	-6.39770516383837	-0.175179810290739	0.519905550406314	0.417093351176575	0.281556755305342	-6.63478941358026	-5.78771473523813	-3.91801666560578	-6.22219428362066	1.46699064117573	-2.22866943887896	-7.34207158291182	-6.64940870418316	-5.64349524365659	-1.49618565429025	-1.13567677884991	0.963423992523175
"Kifc1"	-2.67569841611419	-2.43547194609384	-3.26308017900907	-4.24870007743198	-3.61469257972807	-3.77600456445841	-3.06093849306914	-2.84057148804494	-4.36406555625237	-1.71200955314756	-2.68967944497248	-2.91800269583682	-2.79190044341192	-2.7313086419312	-2.52559602292741	-4.88582988768394	-6.46781405850925	-5.43704467479739
"Pacc1"	-4.79739482447637	-5.40155641295456	-5.36646787663312	-4.65862674706076	-4.32784928005705	-4.4817480190357	-3.82055796010387	-4.68886358953931	-7.08615940819846	-5.71521397630662	-5.95491247468361	-5.63215447872172	-6.21819015083472	-4.53651899461714	-4.5014959285572	-5.03928957353636	-3.37032366288578	-3.09138736067812
"St3gal4"	-3.8598123593373	-3.41760773007973	-2.1967138469228	-2.98461463547967	-2.63594628408053	-1.44935479940314	-1.48651344158124	-2.90709235832231	-2.25564323129375	-4.71702638481428	-3.42456874939021	-1.71520595634487	-2.37849305057092	-3.27718178648765	-2.80247289035006	-0.859913859114243	-1.33738859670098	-1.97949442823244
"Pla2g12b"	-3.4690930126458	-2.51513675000044	-1.26182190856918	-2.15770907916856	-2.91989933476276	-2.55370811563049	-2.48960686883785	-6.33159877867785	-2.50620113936581	-6.64513949015821	-5.62961636597124	-5.56934955504318	-5.23774300749045	-2.79805868935065	-3.06076366520573	-1.07731501541303	-2.76852813016651	-7.12615693678745
"Hspe1"	-5.64532536587807	-1.75096058396806	0.731929007313827	-1.38808611300876	0.271428475017615	0.200128873482427	-0.392564819448587	-0.710142998468307	-0.329988196850014	-0.795577368064539	-5.48367675543746	-2.00792231364607	-0.98134703310814	-1.27833242781666	-1.50284953585865	0.0994220543983992	0.322472085436466	1.24718773693979
"Bin3"	-3.79829353907029	-7.13259424791767	-4.14952153521227	-4.95893335731776	-5.80067334073501	-6.12862898030412	-6.00815052450249	-5.1519599755853	-7.15782619804191	-5.80690405307384	-4.68650103622096	-4.81593833264433	-5.48347514155803	-5.71063809040041	-5.81859532394326	-6.05392956778132	-5.89432435807862	-6.35670781354329
"F13a1"	-1.21973361192352	-5.95320688927751	-2.31298715746568	-6.51606033828704	-6.23839125699545	-4.9220513384745	-5.20005542608872	-5.42299218982019	-5.34979254408353	-6.00887001881868	-5.09251548990975	-5.15219387415095	-5.13448649751014	-6.52742830161904	-5.34832393236003	-5.24023515183333	-3.12795860550044	-4.13194515776243
"Mcam"	-5.16588144527238	-5.78700176770685	-1.66935028836548	-6.11909156342706	-6.2328685089092	-5.07527084593707	-7.0780364928358	-5.8109888461413	-4.14921988396638	-6.59572343919383	-4.42628492223228	-6.46791762099586	-6.01560234961645	-5.48664785276717	-5.82579861261028	-3.07711304703334	-3.35416392271742	-4.36689045142101
"Hmga1"	-4.87684672282086	-2.50754492029552	-2.08853264440514	-2.8242534135107	-2.61849251050003	-2.88791624599786	-6.03568878430428	-2.31011870109242	-2.21860325368499	-3.7845559506471	-1.6546424814595	-2.67534911157635	-2.59772012722863	-1.84124353101132	-1.84869947313312	-1.24835213488075	-2.13154661281726	-1.8536374903644
"Pcgf6"	-0.614388248192856	-1.12705327813988	-6.27456846880877	-0.991773483756607	-2.19097265365079	-1.3825820762536	-0.00211492889422615	-1.24700883746653	-0.463941517734526	-1.0901310679299	-1.53303632342707	-1.59278572407622	-1.28939337810771	-0.0523565744385159	-1.19414272560027	-0.165253184702951	-0.578715688273565	-3.11978785635569
"Rnmt"	-2.02218654151856	-1.00502120702878	-2.669572161743	-2.79731671505984	-4.08743519472396	-2.41357027733144	-7.09258105894298	-6.17861035644584	-5.13339018583003	-8.21637794170421	-6.70126823396609	-5.60491750804381	-3.06950694718024	-1.75956765364428	-3.28691931598013	-1.87244456470757	-4.16506102395783	-2.15041456661017
"Kmt5a"	-0.59784741378952	-3.83646224528698	-2.810714623927	-1.94767713906215	-2.81251654053775	-1.69736582647799	-1.90683614464976	-2.24243768083036	-1.99006328754668	-2.00197441287771	-2.61160597959692	-1.81601182055866	-2.21213648513098	-2.14992013163387	-2.21533703997147	-1.56814777612487	-2.16901859674303	-3.30128602668833
"Fam162a"	-2.88844039670629	-1.61327115815431	-0.0702595924804186	-1.31985829696732	-0.409242442757545	-0.50949054402988	-0.572513739893306	-0.0101631609175428	-0.658741224177977	-2.72756586657021	-2.95532863300706	-0.626683264319528	-1.69826938001472	-0.185615200389684	-0.830532110228084	-0.0355197373430549	-0.45601930387139	-5.35808177705714
"Nfyc"	-0.401343903569433	-0.292724355510991	-0.790807767062631	-1.30518936719541	-1.44526149890836	-0.624914319569275	-0.140472739472592	-1.56350836409018	-2.02535529780175	-1.10322928383113	-0.903100862304811	-0.777389932294877	0.0302553892715878	-0.60419851190937	-0.339831079902961	-1.04729706338358	-2.10755967059676	-1.00788913209538
"Tmem106b"	-2.26227621146392	-5.69531810232623	-3.34007122549177	-2.91073683615333	-1.78688627758396	-2.40820156638204	-2.47658566068464	-1.73630257956288	-1.58794219592678	-2.30105403724333	-2.0475838559347	-0.997812825246495	-1.98506247776226	-1.95145154241902	-3.57169083187182	-1.49326859913281	-3.32028732606584	-7.14908717192007
"Surf1"	-4.62248331234166	-3.88273124716648	-2.46626709536075	-3.13159642229106	-4.08611085210513	-2.84977052307419	-4.08734230246484	-2.48875848452302	-3.65747243013716	-5.70428341665682	-4.43791767078436	-5.31870319637024	-4.40040840676457	-4.22043559733833	-5.89471225379493	-6.21875181252892	-5.36715586546115	-5.96669523369715
"Pcmtd1"	-1.25584574941531	-1.74342526035563	-1.17571167476856	-3.56222714031428	-3.08834072302576	-3.09618538294394	-6.10258981862501	-2.60691319233171	-3.40353048707571	-3.20857275398063	-1.82594903667994	-6.13594089898827	-0.0102715983778303	-0.438401709947684	-2.37033698364506	-1.79976442136656	-2.2262864087532	-6.4295606662214
"Rnf126"	-2.73396376286372	-1.84188283658802	-1.02114648599678	-2.80083773509384	-5.19365711191278	-4.44243863297933	-2.87289889813039	-4.38826144682666	-3.63777226821055	-4.44185264498896	-2.61836445156712	-2.39145078436298	-1.07994693981892	-1.17232934967791	-1.55526626385377	-2.28871349565588	-4.00014728724977	-3.6119479219391
"Med19"	0.318938248105152	-0.597987934775873	-1.65598539457033	-0.60318679881345	-0.951382341467493	-1.17930023871033	-0.899968487587774	-0.632133377077782	-1.85323722512824	-0.305098243817433	-0.548311061291216	-0.340386915385643	-0.610600281517065	-0.902936219192519	0.0381993222079053	-0.915426866093451	-0.828144230868457	-5.38556140957103
"Sar1a"	-6.83337514793736	-4.13971098458785	-4.87384111098798	-5.63239967695758	-4.5924586498383	-4.45484933458271	-5.16048488206174	-5.73455617457803	-2.96082161146346	-4.22762107270924	-4.79040679817114	-3.77809714140165	-5.19439104088012	-6.11750888158086	-5.89119414645196	-3.15271011410745	-3.73904135089278	-5.38490391924361
"Crebl2"	-1.09011778266956	-2.24886403906714	-1.49298524790454	-2.2761133509359	-1.41793320126018	-1.93606349948747	-1.66069396550715	-1.41673711419532	-2.26542628554859	-1.42009126678515	-1.6880351228407	-1.68670409137775	-2.38723392698287	-2.53569622505287	-2.13740445642881	-2.56762471635037	-2.25837932993849	-6.30800430266432
"Selenon"	-1.90864917260741	-2.31200789232305	-1.94143167073857	-2.91314016598736	-2.643180759008	-1.18251178806137	-1.62869492317323	-2.25046882673154	-3.70971938535818	-3.01108534642474	-2.01775381445292	-2.40417150761245	-0.947286481055535	-1.47194237161399	-1.17766347046577	-0.750928707569955	-1.5510485616528	-3.05102868018839
"Cox7a2l"	-5.86680358344609	-6.0046563875927	-5.0247931699902	-4.81949933458865	-4.92999302180072	-3.62428579954113	-4.23917964111543	-3.08909119192977	-4.38732778237588	-5.67691979123599	-5.03397235150524	-6.36174090441886	-5.92385010210604	-6.14031095722143	-5.10134882040841	-1.50509808045507	-1.62681213987674	-1.20619646506846
"Ankrd46"	-1.37650157320096	-1.19287129267592	-0.813417929828763	-1.57396997687958	-1.706661429781	-0.407181493158774	-0.234080009726089	-1.42282482460425	-0.806579069210063	-1.97483836201589	-1.02457285093138	-0.670241410968242	-0.975982493404587	-0.975556559025172	-0.701757515644164	-0.846233754396824	-0.626411602148064	-6.61600395203819
"Vps16"	-2.00778127211474	-3.21824145124125	-2.24491013371691	-2.94810303725775	-3.97906247945035	-3.14712185792859	-2.1089095497029	-3.10635033907102	-3.24236528651376	-2.99522736620832	-2.68848058350606	-5.76878158301542	-3.0940940468463	-5.4309478768912	-2.28934996448689	-2.76176262958875	-3.55878041097216	-4.33139815663213
"Ndufa13"	0.167735807160167	-0.414887135919543	1.4990381845901	0.148091267690628	0.143672897095822	0.691011323282492	0.558255643457084	1.02148051944317	0.440531807061415	-2.1385840976995	-0.44977473444024	0.300880957954618	0.0198975987283525	0.564195809356072	0.420757801539981	0.622127190737736	1.11262440796911	-5.81660334977777
"Usp5"	-4.6868193019554	-3.34241381750395	-3.3885373748304	-6.24289285744835	-4.76119967656618	-5.02611836019948	-5.54794680560083	-3.40726478623533	-2.09658689552481	-5.28435293520022	-3.08025951067236	-4.70411422998391	-1.59495967669342	-3.03951041655488	-3.18643087585363	-2.38661697666101	-4.39478509597528	-4.89852471521089
"Nuak2"	-5.76088010570809	-4.95214053315362	-4.11245838000101	-5.44558512778262	-6.12915279624672	-5.07838055296241	-6.66313098435205	-5.69650092523241	-7.03133826395716	-6.74448190025244	-6.38263446526565	-5.64315575708032	-2.72841825148457	-3.5522401949862	-4.19819553499926	-6.82547391960803	-5.35081759715217	-7.05486149048264
"Pcmtd2"	-4.02389344252379	-3.59884797433204	-3.34129928917834	-6.56072380899288	-4.3549637043459	-5.37222108824473	-6.30684591732426	-5.25581698702878	-5.83523930738809	-6.11077317370924	-5.03359540108964	-3.18378780378276	-1.66451511647951	-2.11291992247396	-3.39649387351189	-5.00832073097028	-5.42511753444922	-4.99145402300267
"Cacul1"	-1.29031700303666	-1.5039965580452	-1.73209914522484	-1.73381261300457	-5.47492550081645	-2.18207468100001	-6.09067093171663	-6.24479667669959	-6.21084278927968	-5.40563076710024	-5.03666078882917	-6.70247321061613	-0.325514059499913	-0.755012967754219	-1.82981489319474	-2.97934512397079	-2.6636871729088	-5.30021153382463
"Serping1"	-1.72072895341168	-3.69453037395235	-1.69823214381778	-3.90101263919277	-3.62104132509544	-0.661139258411609	-0.168959351730415	-2.0065861667456	-1.24505371047677	-1.70852940584283	-2.17989623706341	-1.55205559202814	-1.7252389616464	-1.72303466092333	-1.97565492257398	-1.48505344105325	-0.942597623038743	-0.38488475371005
"Zbtb24"	-3.87368576992497	-4.4029354847172	-4.65512850497334	-4.72465098947107	-5.39475228059074	-3.80465158459581	-7.26676775037593	-7.16404380713979	-6.30544173866965	-5.18452829888084	-5.06787277387832	-6.11621677134059	-6.56207832496464	-4.68590016427906	-4.83325759305956	-5.89119331227425	-5.24273081087224	-6.18819688294089
"Pip4p2"	-4.80955061967427	-4.2285955670064	-3.06610815410092	-3.47360354193239	-3.84276968266467	-3.07760089215337	-4.00785447753944	-3.27008324496834	-3.83122901776811	-4.82983497490768	-5.02567998513787	-3.59760316536079	-4.51442856148615	-4.45269888691335	-4.51862316556768	-3.82266393206719	-3.66032333363394	-4.12504012549811
"Etv6"	-2.83988792729009	-0.640536788533176	-1.59047527575371	-5.64161663514481	-4.87299701890346	-5.95088595393629	-5.4012631991542	-5.39799463307949	-5.04331393992457	-6.42161597543928	-2.88746352478109	-2.8888844993264	-0.0375749469105884	-0.715887241383886	-1.83011538736897	-5.43453630740761	-5.68231164082539	-1.4068139454824
"Gsto1"	-4.47682168739749	-3.79684972560906	-1.99794252914937	-5.04895366801124	-4.43285885874753	-6.17738000579424	-6.03689044921116	-5.58251420915238	-5.20422483762002	-5.59536649138969	-4.65541072652844	-5.86549520515518	-2.97209256678816	-3.42100865926189	-4.37363450826364	-3.80510760765594	-4.53008401358069	-4.00915942468151
"Llgl2"	-2.61705293666971	-3.11150220127885	-3.66365262183005	-2.83572213424116	-3.54870794395681	-3.19918789777632	-4.84272053176164	-1.82865981463859	-2.59460325537674	-1.95245977819475	-1.95126078056261	-2.34757806411453	-1.88731109799965	-2.0373901356887	-2.21339193274316	-2.71235387398398	-2.38584502338355	-5.42222422163503
"Cldn3"	-3.79343633835111	-3.6769539899895	-1.85067801338449	-3.40941008126931	-3.22647947104738	-2.48230066714815	-4.40744637678001	-2.80759417235745	-2.24858563162464	-2.65030189133823	-3.15167251293378	-2.11180809558352	-3.01163501151427	-2.70882769608119	-2.16521255979739	-1.44530079434719	-1.97514959406212	-5.15702265977028
"Stx8"	-5.03728728125003	-6.94105593481176	-4.11344142329325	-1.17316296934615	-2.24627294772787	-4.86688173956837	-4.66421549648831	-6.29800970240768	-5.89601206996072	-5.3193204090012	-1.70099807594144	-1.77381128631693	-1.24351977668048	-3.13298177893362	-2.42176923957424	-1.3730780853854	-1.89468825731553	-4.89492057859688
"Pdcd10"	-5.14788652955214	-3.59841999728058	-4.45539159586998	-5.67032650339216	-4.59982350459738	-4.33180333743955	-4.28815291640018	-4.43170357480095	-4.67902060398239	-5.15829676353698	-5.37489543015801	-5.70393605066726	-6.66644051557411	-5.20404293383063	-6.40966251708404	-5.76618421310817	-5.69508826951752	-4.86560572407349
"Nudcd1"	-2.81025950604267	-3.66874586074769	-2.52744372222113	-5.84608876346376	-5.35594173527797	-5.5137868381854	-5.37400092046611	-5.21057766562069	-5.78778395923261	-4.89167011399857	-6.69114120074291	-6.51937140340069	-2.69056349256577	-3.32098168514225	-2.99898008709264	-6.39510881646135	-6.74883307325123	-4.46184546124423
"Cops4"	-6.41503766362014	-2.75129085137822	-3.17860039561963	-4.11624993027556	-3.41569119433502	-4.928452513456	-5.19456081385844	-4.43526279856415	-3.51661654722161	-4.81128800503882	-5.03286316124412	-4.29200528534492	-2.58424950296677	-4.13842137734045	-7.70954282909169	-6.54097089827527	-4.97049533589709	-5.14434991579538
"Strip1"	-3.66199347835384	-5.93859279496899	-5.86669777599683	-5.40361454340613	-5.28878005145537	-4.33851661570683	-5.26551463476435	-4.45879948824609	-4.51793219805289	-3.17732816932467	-5.59258021450836	-4.9088939523121	-4.71207063314458	-4.86427519599502	-3.17222675327478	-5.2734964599716	-5.53492322037657	-1.89575701936922
"Fam32a"	1.41907964822405	-0.299121268605489	-0.211154243332828	1.53725973273097	-0.638217777095505	-1.51040870801751	0.688944630502906	-0.0596492222410347	-1.29700397870077	1.09468200065681	-0.561294918766929	-1.55283691732956	0.618100945381411	1.22509985264915	0.500464158867313	-1.71601717908739	-3.12273262526717	-0.0358407652130985
"Rab5if"	-6.73155668375168	-2.76585157549297	-2.11617723081444	-6.23009490380178	-5.61547902457627	-4.8895286356412	-6.52661594302821	-4.6936136707283	-5.35859233731603	-6.25315143376661	-4.52532742374137	-5.2110799378986	-1.67279629435152	-1.76396693695263	-1.84575327686275	-1.70086305596706	-1.99186097674256	0.531375301390707
"Exog"	-5.56609302664341	-6.08088934790647	-5.80502940282813	-6.34576365728628	-4.60935240095839	-3.45648657245429	-5.75598201852161	-4.72023383041576	-4.6994639136658	-4.79904965543167	-5.06852222515579	-5.51996058526242	-6.60998349499624	-4.56599934368098	-4.73399745120884	-4.03775631870395	-3.88136904226903	-6.30075632678821
"Lias"	-1.78305145883423	-6.15320961643452	-3.57405902431665	-4.80894518090024	-5.44023484809942	-5.82775803480874	-7.20264040679416	-6.65217719271136	-6.143111060759	-5.63650313954579	-4.70768971909966	-5.71534051478499	-5.66975123075831	-6.12162654079254	-5.47899046166434	-6.69640523809658	-6.40263656247605	-5.78150409881269
"Ldlrap1"	-6.19796954159301	-2.33895522981831	-2.22880000685536	-5.01352991538574	-5.71907379876116	-5.78158147225123	-5.03031962287336	-4.94396846331145	-3.59591743917292	-6.95490405931507	-5.14503496866083	-5.03843271011131	-4.66154770336183	-6.18265659216292	-4.57039996757556	-4.80887682067795	-2.98421159495635	-5.66322044570019
"Scpep1"	-7.30412841152642	-6.52213407262794	-4.40842666256381	-5.63516957307346	-6.64936391678926	-6.49457438661433	-6.19812133315717	-5.77484053063396	-5.52873205036524	-6.34458345549156	-6.59680608325159	-6.30945673376105	-5.24253472389786	-6.54728625260396	-5.2345134172438	-5.55394440943359	-2.84568486185225	-0.91208038179678
"Slc35b4"	-2.29916094302015	-1.33440320157422	-0.602114191159366	-1.54081451368937	-2.5537232118508	-0.815953537601452	-1.06308191405437	-1.69244471315022	-0.546057332836732	-1.44275354354736	-1.13880333667886	-1.36255857093389	-0.652225120601411	-1.07206437793507	-0.210740529070026	-0.42942361750389	-1.25231019575772	-1.43500887959637
"Cd34"	-6.99794141113614	-5.64232935278428	-1.40265660536669	-4.28211818614669	-5.695369089857	-6.23054223499702	-5.25401808589989	-7.3603164213182	-4.68567002645753	-5.26651602286578	-6.62059485351004	-5.19831159196356	-4.65725211056518	-4.50734792942477	-5.81081157223628	-3.55886163484483	-4.9681548070484	-4.96815371951178
"Qdpr"	-2.83007821003814	-2.47323084229908	-1.91565325186241	-2.04564234994621	-1.50264410240933	-1.59798570965909	-2.15770045963895	-2.49027843689917	-1.74338764174211	-2.2849484665269	-3.44730496238244	-2.23814107520709	-2.37329324049803	-2.02069487545423	-3.33909350450702	-2.15908807168266	-2.53928289940837	-0.933020210029976
"Mcm10"	-3.57965115789575	-3.88387523389065	-4.36156703516713	-4.73465202359073	-6.15385004551674	-6.33003779580602	-5.84580175557184	-6.33000585497918	-5.64266135795412	-4.11464467227954	-2.06953832023703	-2.1444722088632	-0.909650410571022	-0.616713520679919	-1.84865493087597	-3.00347411696724	-3.91688414249215	-4.19524645584023
"Tspan8"	-3.96194332772917	-3.16052170858782	-0.561047445436753	-1.34694556863448	-3.95922120883061	-4.79793860169707	-6.48144384956383	-2.98483201101281	-2.54293547561505	-4.1035437387597	-4.45884233025078	-3.77919237060121	-6.33576760064069	-6.3503740368735	-4.98418470668651	-6.34254746435932	-4.2910114935764	-1.56709808478526
"Alas1"	-5.07315092554248	-4.46237207894	-6.62518933293116	-6.198540091517	-4.91180362135123	-6.50211486858163	-6.57477008000682	-4.23457231784583	-6.11833473330351	-3.40792181505035	-2.44092196983494	-2.17893455239177	-2.10587238205415	-2.954447137751	-2.39840299457139	-3.42840135662051	-3.45396233835121	-5.25275955910008
