"CT0_1"	"CT0_3"	"CT0_4"	"CT12_1"	"CT12_2"	"CT12_4"	"CT16_1"	"CT16_2"	"CT16_4"	"CT20_2"	"CT20_3"	"CT20_4"	"CT4_1"	"CT4_3"	"CT4_4"	"CT8_1"	"CT8_2"	"CT8_3"
"Kyat3"	-6.05810699424885	-2.82338168467763	-2.68569017504313	-5.97748108675765	-5.95305110637764	-4.62832031617023	-2.85374695927813	-1.70721043559571	-5.44505798950797	-3.73743360880889	-3.17021066819402	-3.65992666437627	-2.70409808310772	-5.06677921469518	-5.62003711006023	-6.76992877349559	-5.33057991730293	-5.37608554645078
"Thrsp"	-2.14323423026397	-6.49682954418723	-2.64185344098993	-6.57805809639034	-5.18778956275613	-6.11680119679159	-0.830537488683444	-3.97077944159888	-0.990700787980629	-5.58977633322155	-5.74649856080778	-5.70976976203516	-5.36222539980125	-4.52116850917829	-5.14454824191435	-5.55274999181129	-5.90548695714497	-6.09016881092879
"Smco4"	1.43585371186177	3.29997114047263	2.6603737233199	1.97961541823843	1.1168107625548	0.648105528049669	2.59481403437013	2.55918449505079	2.43835867731388	2.13240995209658	2.49728545426097	1.72126860186434	2.84396703986637	2.03222285049194	2.25090248801022	1.22957287016775	2.91637887637086	2.76502400614734
"Rnf185"	-0.104376206108821	0.480175208973488	0.910105129557103	-0.25103243250237	-0.26626820880259	-0.44391013627429	0.621325429843331	0.515964111409136	-0.21730888996435	0.360142467443723	0.68323369485357	0.167880695499356	-0.111578247317084	-0.0213068649042079	0.386630012126176	-1.52811272856394	0.765068169823486	0.420733192327102
"Shmt1"	-2.98498871602659	-0.583145464764556	-0.0252524162363947	-3.04907392556071	-4.69335471602681	-2.39679550785174	-1.24933452131467	-1.04443658325134	-5.7456084711189	-5.53673918639399	-5.72731778764388	-5.5281692618109	-1.02771468399348	-0.455033997315173	-0.502467922231951	-2.26448447811319	-2.86306404578647	-1.78586733054954
"Kdelr1"	-6.49766373015224	-1.92632612442189	-0.127950473932138	-2.68929127623515	-1.07170532268258	0.334532225420173	-0.884334203909415	-0.396556591736815	0.845575772267114	-1.92166017694377	-1.06720867976273	0.447019545463771	-1.87610033413302	-5.70579600942393	-0.823018218927579	-5.698978027959	-3.65939071415334	-0.763416571010083
"Nek7"	-2.5060238367242	-2.90876858374795	-2.36935662080604	-4.42625397806706	-2.91065741236727	-4.61838698694581	-4.06010638820797	-3.3348547158308	-3.87699026908079	-4.42129549286518	-2.79202524254801	-3.40105219788744	-3.95663153744652	-6.00097857163001	-5.25919135899367	-2.57496641894747	-4.022969724336	-3.99341672984312
"Arhgef19"	-4.31612669706014	-3.0625766854305	-3.7213408276585	-5.49682983319258	-5.45137673279856	-5.29430776385394	-3.59824637959792	-4.03017033871391	-5.54069351135598	-5.11569878905252	-6.10021118624547	-5.94177718841366	-4.38571270005008	-4.99624682278716	-4.32683760739019	-4.07139280528762	-7.59436855274368	-6.13832829612064
"Xiap"	-2.08185299917006	-3.08037679980194	-3.23343522770037	-5.79935186758733	-6.32047806107465	-6.04010652372995	-1.09544329059362	-1.47966859706006	-2.7694199092605	-5.27374416026637	-6.28030350708631	-4.68277998804282	-5.89301318264797	-6.45674970986374	-6.23129853457435	-5.48406058780805	-6.96174201856788	-5.83355626807569
"Tm2d3"	-2.3748614734134	-0.926928422624059	-0.834862109714738	-2.39585020024242	-1.01416047631464	-1.32276948662923	-1.81092528356283	-1.51040160675868	-1.56696384876106	-2.20164409848202	-1.98718045346966	-1.33391844686255	-0.632941932968272	-1.06686110186239	-1.96871948343205	-1.4180282487542	-0.699451373968191	-1.65302217338238
"Apoc1"	1.43716126061345	2.21192601769989	2.60583411544796	1.52006748025781	1.9443347730741	2.66066889643437	1.31106317905782	0.786083994593024	1.2253318569157	1.33807835653655	2.08010427717585	2.18955617391601	2.09692313019161	2.65022871528959	1.88427393148543	1.83950018569596	2.71816467769398	2.38839766963081
"Mtor"	-5.70450702061999	-5.49571291457359	-3.68019804470503	-7.13388306940932	-5.72137175122986	-5.79960014405616	-5.93442346051313	-3.44179523976521	-3.91891817652206	-4.76666170567175	-5.32100774724486	-3.47080804411858	-5.9080364124691	-6.8562423718099	-6.00788994508106	-6.88379228677784	-4.88404705126425	-5.33511513833311
"Nars1"	-2.28149952016521	-3.86581053110233	-3.53893612502457	-5.82747229759885	-6.96275868975161	-4.48739523815745	-6.5554753870108	-5.8596019597054	-6.52886945821034	-4.88449288147708	-5.7779232717731	-4.82033000104623	-3.17774138222117	-4.14897513829145	-5.17399414825822	-2.42067616209236	-6.7539328675421	-4.51943659333362
"Ube2d3"	-1.72554160825651	-2.25156764794836	-1.78387948539647	-2.36693822573681	-2.08569501307607	-2.72417213011293	-2.34832529792382	-2.37735365697506	-2.20579541012945	-2.4664604672424	-2.49716819178725	-2.22457132226199	-1.94803955461423	-2.79993309409111	-2.21365187754991	-1.10641076556362	-1.93178363545583	-2.39417869492801
"Tdg"	-2.64288581677406	-2.78318961671213	-1.65035524297828	-4.53892763019428	-3.4487892292073	-5.31972850402072	-0.607479754134186	-2.00701254119155	-3.24605009676917	-4.13134959477	-5.0140839861872	-6.14110972790104	-5.12712412266677	-5.7493807970986	-4.84338260166914	-5.24489970515276	-4.96117911414353	-5.60836334128727
"Pin4"	-2.70096791125872	-3.31649124911577	0.169587494847644	-5.4382119555893	-5.43272879808857	-4.91199832154154	-3.57578487270173	-3.45496589382485	-6.29594893480805	-5.94445713398508	-5.63113315946955	-5.42997178695619	-5.76710293483989	-5.14378624513392	-6.07956060939004	-2.35905541648976	-3.57366493111472	-5.3045551273417
"Znf287"	-5.71693910926016	-4.90839575749752	-6.29832810144946	-6.63070581986838	-6.47754185744967	-5.73668011262162	-6.17388587157975	-6.3234692457763	-4.69947234897263	-5.64680606138461	-5.550039421966	-5.53205826478889	-5.29293575848995	-4.39361772566783	-6.25174834002414	-6.31659799822658	-7.04420746028068	-5.64402234341803
"Secisbp2l"	-5.45253341781175	-6.42967478808861	-5.26823964719642	-6.02248670494991	-5.54386577276742	-5.99730994654554	-5.46421410687512	-6.73257450778093	-6.16846445231571	-4.89721873927869	-4.68977026788596	-3.64122098798239	-5.79053549257938	-6.45509572283003	-6.17855482516348	-4.85395485913757	-6.57904350626011	-5.8968618464708
"Hlf"	-5.5563239674073	-5.48736838052831	-5.49972483772498	-5.6264325425118	-0.745809428318815	-0.284137503504105	-0.916118463909129	-1.94651681685722	-4.84381846690213	-6.05698817396022	-5.82012683105766	-5.3091218654691	-6.01508309036816	-5.46080567016861	-6.28496866290891	-5.91004321876366	-5.61583193477745	-5.55451521621224
"Clcn4"	-1.87184437766998	-1.58563920018608	-1.11385146990005	-3.04464398846082	-1.90525429242809	-1.89069582065742	-1.60962872160617	-1.79086114761405	-1.57794932786322	-1.86487779919303	-1.68905000244181	-2.63795676279914	-1.56901821087786	-1.6953183322598	-1.37689839079707	-2.62037130612669	-2.18146901464561	-1.63929466868366
"Babam2"	-0.53204303328479	-2.88837785998417	-1.92785628279652	-1.61309348842889	-1.40600855857631	-1.47835565349238	-1.30203647115991	-1.48571371943267	-2.04076938232201	-1.82770444015986	-7.12351375577877	-1.99894236677403	-1.75990245507955	-1.99263352719208	-1.59981042801715	-0.194966755949064	-6.12455890855851	-2.49686586160924
"Fgf2"	-7.11214090682776	-4.70220708366097	-4.46249021034859	-6.55933188929744	-5.31181897315506	-4.41398846872451	-5.15512918626129	-4.40021889661336	-4.2956324266583	-4.67189901933145	-4.48672592837232	-4.28219754271461	-4.7949319875368	-3.32068830994523	-5.42602207032228	-6.62205579349143	-5.44274368750517	-5.11148777618122
"Ncoa6"	-0.531512808223521	-4.2448002679302	-5.82541572285642	-1.32252085782564	-2.10808093884103	-1.62375316392033	-1.505630671885	-1.99529990376578	-4.05585181001024	-2.52848550410367	-5.30542922261501	-1.90593582699621	-3.62041877722057	-4.16482137853809	-1.15213366022277	-0.340839553854625	-1.37365653251983	-3.71970313050431
"Rmdn2"	-4.32994976716033	-3.24420352570746	-0.901260178971604	-3.00075700424172	-2.34212255835235	-2.24969273043725	-2.89230830961045	-2.55136531691933	-4.01123112408608	-2.26129434465159	-2.80520942845928	-0.839839875830727	-3.39706887012476	-0.999426840654404	-1.10666678556577	-2.30817793952942	-0.652583396831492	-1.3180828386279
"Txnrd1"	-3.03273422603486	-3.56842378377388	-2.41957732288096	-5.42501867978476	-5.0288662901388	-5.95538787718556	-4.12363961772903	-3.06007666389031	-4.62828496843549	-6.00305070568442	-4.8864980143118	-5.09921053963599	-4.14269440989577	-4.69467940828662	-3.2884963174819	-3.77892799120638	-5.88853340118	-2.70374420697702
"Tmc6"	-3.57904260800301	-4.30732292568476	-3.61100940341103	-3.36804773573146	-3.32389850158822	-5.87418510818023	-5.73875142723811	-3.83953294123815	-3.39350943077707	-3.39582369901426	-2.82905130977592	-2.9684426527286	-3.88257835790688	-3.20195192059065	-4.01881674649147	-4.58294456096577	-3.89719325712693	-3.53177989106507
"Exoc8"	-4.64868905900128	-3.69849442301976	-4.85013423990899	-6.15298978804879	-5.89921264862199	-4.96391884043426	-4.70678512401895	-5.62395487036204	-3.7145651319523	-5.68961087870288	-6.11395320362867	-5.09234984232929	-4.90419383563168	-5.43023761609806	-6.29387902677935	-5.62217026906423	-5.60628379738601	-5.99904509241437
"Tmem254"	1.66774958575237	1.78804956253505	1.72886922201824	0.398725068512054	0.673989908837118	0.35882583538714	0.529033721503783	0.796113721243799	1.1241538863619	0.870810833968356	-1.06088996854127	-1.23672663370095	1.64547083622634	0.733652206198606	1.3418235567193	0.557018026736078	0.859218563816864	1.20750139817215
"Cnot1"	-4.8219879134402	-5.64359512866698	-2.4279476045381	-6.74857110263079	-5.97058023660572	-5.92867251120734	-3.88703364134274	-3.35912437912696	-4.16431116044651	-5.64246488016571	-6.64965442325636	-5.23973920755708	-4.96453776742676	-4.49141470007707	-5.00309027781525	-5.63850845023346	-4.9698766856211	-6.54393235408737
"Scamp4"	-3.0080680573762	-2.29978774620136	-1.55517481338087	-2.80472102404481	-2.35488321275375	-1.97949021268215	-2.20124094060493	-1.85671101912776	-2.16357179564833	-2.41582155906927	-1.85151844604099	-1.71162874151742	-1.72705483471665	-1.63641770798002	-1.22756708597895	-1.86110527005785	-1.63583163015517	-1.8792187922874
"Mrpl13"	-2.02202551468828	-5.35661796823532	-1.99366417577182	-4.78301857894098	-0.679247664863858	-0.672878218078882	-2.22779827837822	-2.94248570259226	-0.957927330106557	-0.5551854508813	-2.76283948483508	-5.71793875133643	-6.92465454683718	-2.01668613198728	-1.93686883894585	-5.47245806021528	-5.00702777322585	-6.54648738150245
"Pomgnt2"	-4.62287254177473	-4.66347259401694	-3.34637384053723	-6.89620131997673	-4.37148875451435	-4.88984948586841	-2.87953532049806	-3.13621043435105	-4.55414407791147	-4.37016774644183	-3.75503461296897	-4.09519589042865	-1.63576348121035	-4.79642549867449	-6.30234281027829	-5.51332691950124	-1.92539578548432	-3.7777270381442
"Ehd2"	-5.32803486329289	-2.29067204344251	-1.00882875930906	-5.75922307508799	-5.72465316427497	-6.0148351238268	-5.53288602605487	-6.33893790843505	-5.65163195112052	-5.38929614721186	-5.72284222264383	-6.25771690380539	-4.76038871358635	-4.05146105733021	-5.43747739557314	-5.17498677768776	-5.49274098841527	-5.89925946454231
"Pex3"	-4.02516335024967	-2.96558580102653	-1.74519805342765	-3.10562047497015	-3.89140322858602	-3.152737607477	-3.43007566701744	-3.83549696403486	-5.87233044652199	-5.81946060912797	-2.24421127036663	-2.65913696156193	-3.48742827187001	-2.71465653602201	-3.83877512659251	-4.28331610669987	-1.54957265006379	-1.90006123430705
"Slc9a9"	-5.87637731086766	-3.38957810974543	-5.56985500673429	-4.80857085072281	-4.02004452387071	-3.83059191961932	-3.64501298013858	-3.69600100980447	-6.21863149449184	-4.20033713020001	-3.8685930234916	-3.23993388332534	-4.11647096676619	-3.59748218508087	-3.0848375615964	-3.91723120037845	-3.10089288410372	-3.70401568601533
"Cyp21"	-5.17074403044338	-4.9087899318897	-5.57912069647576	-6.13484645250904	-6.1384187942617	-4.90751567888324	-4.44577667226627	-5.24042623417203	-4.94439540024496	-6.55896036910966	-5.49574982738357	-6.23402354520758	-0.0633321404572698	-0.169227940474773	-6.56273345233063	-6.03132343357563	-5.31120753443304	-6.31430763153438
"Rpl29"	1.2098919221718	0.863126755218246	0.983069699875994	0.538486156698642	0.729075560768955	0.9352241517899	1.04642429382304	1.36913215455677	1.44031749161508	1.2365744716861	1.16813755745375	1.36783437972051	1.29907394438873	1.37681705257845	0.88705740068648	0.36775867284349	1.01692984709936	1.29021341133032
"Dnajc2"	-2.55892000056029	-5.89297986635946	-2.36245496318736	-3.76173727771703	-4.15634283999101	-3.10580393013069	-3.25749685884582	-3.46413850736183	-2.83709794791652	-3.35672370985848	-5.34560456475767	-3.49115146334616	-3.82297192693785	-6.59716384009341	-4.01243127514373	-2.86235492459625	-3.69513850499706	-4.8573236915866
"Tars1"	-3.84632985597364	-6.04841488505036	-4.66809608762759	-5.31756481101571	-5.3135145931779	-5.68879100703967	-6.74724213481128	-3.88641339877835	-6.54411887662997	-6.56057354758118	-6.36026079652054	-5.56867678341369	-6.91755889235795	-5.43372426040225	-6.0653664259431	-6.44411919448973	-6.70468861331357	-3.55431651948598
"Tmem39b"	-5.44306619116632	-4.64799227483019	-3.56963679047139	-4.99095264040279	-4.27843259447824	-3.99447224979119	-5.6819381549404	-4.5034508157079	-4.15443932382931	-5.57347168821554	-4.11093128393534	-5.88718869905162	-4.00792841412416	-4.10792673378458	-5.28859963949366	-4.70054540560517	-5.13020056547911	-4.06428924990252
"Dapk3"	-1.64301710978669	-1.60854464109667	-2.26828511753244	-6.30638040365718	-4.49169481158459	-5.80208301432088	-1.77878472686362	-1.1405218468679	-5.88021820803257	-5.17682946948038	-3.45226154992576	-1.58211969880392	-4.33105409924742	-2.15602919477382	-6.04077822916511	-5.85129226644242	-5.77095317806588	-5.13588530958028
"Daglb"	-5.85671545892779	-6.74884603817466	-5.80485767146634	-4.64871315319586	-6.15849390437733	-3.59438345214781	-3.69829813881723	-4.25013056242932	-5.78664002611816	-6.16070581416204	-3.57297564016017	-4.36290446352997	-4.84559176030702	-5.53946826840021	-3.49592042527759	-4.03939166714848	-3.74169804177481	-4.40919929813139
"Atxn2l"	-6.31098524798	-5.13042063723779	-5.63796519212142	-5.81830122566383	-5.80106223238844	-5.0106325697293	-5.44857239053533	-3.58520973167694	-4.0877462673816	-5.06974891249885	-5.43909241085354	-6.71941034116716	-6.39219176222265	-5.89603297479098	-5.83044823482144	-5.33182105437342	-5.67772576847891	-6.61624616493989
"Magi1"	-1.96274879271173	-1.34383274554398	-1.34552548631071	-1.82584787398267	-1.87965522131923	-5.67693185570922	-1.2140504419097	-0.948231559830347	-5.41149720634214	-1.10641580760024	-1.93511294795658	-2.01232262433429	-1.59156060980338	-1.74683443374711	-3.77535131124888	-2.53910664776885	-6.03759004651847	-1.94222764067955
"Golph3"	-6.3660388905498	-5.43193400854876	-6.43893390108	-5.97407614178082	-5.73563220600605	-5.93192360089887	-5.55676799828754	-5.85257638915162	-5.67727156557164	-5.92363406258593	-5.87830370387752	-5.18892045746628	-5.8030158191241	-5.95989949970846	-6.29086439274825	-5.89625685554653	-6.70901541061897	-6.44624931713391
"Ttr"	-2.55120021989967	-2.7163940387286	-1.66855306233884	-1.79462557568544	-5.88865951390649	-0.503011196307831	-6.28762877668262	-1.97084016945539	-1.52279740186896	-1.83536656406912	-1.90490553192013	-0.361448921950654	-2.23384157981509	-0.579952182361943	-0.715383830822596	-2.27346148093822	-2.08375021618922	-1.09254303127998
"Polg2"	-0.24575633846942	-1.11055158902266	-0.639835551802388	-1.52755266752513	-3.09450306419836	-3.2518275284039	-3.04152811658361	-2.30221225312178	-1.69595001295293	-1.96530360143035	-2.34401919618375	-1.56162932778417	-0.803331833756253	-2.87574372773175	-2.02793521527242	-1.11642306591163	-1.8583567639171	-1.77508918916535
"Camk2d"	-1.56614436484108	-6.63191994292892	-1.64811698349619	-1.58954244771001	-2.84116840946536	-0.584644860538624	-6.06294769458248	-2.43551962768143	-2.34655553497403	-6.65469450559653	-6.3293698487933	-6.30367128738814	-1.39516134299759	-4.97997211339134	-2.04660229011177	-6.140519897712	-5.99426503397684	-5.46076013159079
"Selenok"	-0.748264681383205	0.309399705596324	-0.271994795616507	-1.25700647330371	-0.346247763427247	-0.502755543847947	-0.33041174703207	0.727843818512021	0.45536046424732	-1.0019228894509	0.28651460706649	0.172692753084803	0.0164318179709895	-0.928301367971638	0.0149241135710945	-1.39626194669034	0.35566111295261	0.365286545168573
"Ociad2"	-6.30184237044245	-4.04895224090185	-1.0733240124908	-5.87033172168065	-3.12465622389135	-4.0881711085834	-4.75465224161422	-3.35006775305494	-3.93212704757818	-6.28921449519587	-2.67675374499482	-1.48717067587378	-4.71063240572566	-3.7719719165354	-3.06933146620248	-5.75592445362619	-1.37434534643497	-3.56091946570438
"Def8"	-4.3915465238477	-3.43875322357262	-5.38554979095428	-5.55805610501118	-4.99584589271481	-7.14773910902689	-3.01506031884158	-3.71821526048542	-5.92954378022862	-4.7900082039254	-6.05449772623908	-5.67161253711441	-5.70839093731276	-5.94056063973443	-5.42862901028381	-6.46780149197719	-6.01341059837273	-6.11059094584435
"Eya3"	-5.13710816947639	-4.31294531633068	-3.28179890944472	-5.56514194089128	-6.24167519952829	-5.6207845835572	-6.53344575665827	-5.9837515478827	-5.59666284728398	-5.8086818622589	-5.42413217965521	-5.532108850413	-5.75980864669716	-6.07329343953636	-5.91216547195709	-5.91630643992839	-6.26464597921838	-6.31777181294089
"Tasp1"	-5.76358332282685	-5.70981111279402	-5.01459663435559	-5.76671568996635	-6.62765533720008	-6.49299958463414	-5.44845053911964	-5.50022590824789	-6.2872816627823	-6.54515294763211	-6.93231447683067	-5.60318808818598	-6.0373467368791	-5.2453088531708	-5.74797474452717	-3.7784208332121	-2.750268561435	-6.17776125859085
"Recql"	-3.34261985637219	-4.68790503227966	-2.97103055242572	-4.03410964162373	-5.47292834053032	-5.62758123926357	-3.55276809015126	-3.27856925377565	-4.42799324138735	-5.51181571028235	-5.76308102343977	-5.85118186338128	-5.03963739454863	-6.10878926840364	-5.63743826858974	-6.07718852582823	-6.3009606106527	-6.81970872995693
"Ccser2"	-5.43889260024923	-5.00922324894887	-4.76756985980916	-5.82402210221623	-7.02128302093287	-5.34477314672131	-3.14828337651502	-4.67210514031809	-4.37363981145258	-6.20421494695163	-4.35345640882052	-4.17172831238889	-4.84825303833454	-4.97766401496929	-5.11333019809119	-6.77992191997387	-6.17325688703317	-6.06040069229236
